"""ID""",FireSeason,Month,Day,SitReportDate,TotalFires,TotalAcres,HumanFires,HumanAcres,LightningFires,LightningAcres,PrepLevel
62,2015,5,5,20150505,71,547.3,71,547.3,,,1
63,2015,5,6,20150506,74,2147.2,74,2147.4,,,1
64,2015,5,7,20150507,76,2047.5,76,2047.5,,,1
65,2015,5,8,20150508,78,3041.4,78,3041.4,,,1
66,2015,5,9,20150509,84,3044.7,83,3044.6,1,0.1,1
67,2015,5,10,20150510,91,3054.7,90,3048.7,1,6,1
68,2015,5,11,20150511,94,3055,93,3049,1,6,1
69,2015,5,12,20150512,95,3055.4,93,3049.4,1,6,1
70,2015,5,13,20150513,98,3055.6,96,3053.6,1,6,1
71,2015,5,14,20150514,102,3064.2,100,3065.3,1,6,1
72,2015,5,15,20150515,105,3066.1,103,3060.1,1,6,1
73,2015,5,16,20150516,111,3068,109,3062,1,6,1
74,2015,5,17,20150517,119,3478.7,117,3472.7,1,6,2
75,2015,5,18,20150518,125,3681.2,123,3681.3,1,6,2
76,2015,5,19,20150519,131,3751.8,129,3745.8,1,6,2
77,2015,5,20,20150520,134,3795.3,132,3789.3,1,6,2
33,2015,5,21,20150521,145,4298.3,145,4292.3,1,6,2
78,2015,5,22,20150522,154,4207.7,150,4199.6,3,8.1,2
81,2015,5,23,20150523,154,4207.9,151,4199.8,3,8.1,2
82,2015,5,25,20150525,165,5069.8,158,4843.7,7,226.1,2
86,2015,5,26,20150526,167,6567,160,4843.9,7,1723.1,2
87,2015,5,28,20150528,180,6862.8,169,4846.1,10,2016.6,2
118,2015,5,29,20150529,185,7317.3,174,4847.9,11,2469.4,2
119,2015,5,30,20150530,190,7838.8,179,4868.3,11,1970.5,2
120,2015,5,31,20150531,197,8181.4,186,4899,11,3282.4,2
121,2015,6,1,20150601,212,8775.9,190,4910.2,22,3865.7,2
181,2015,6,2,20150602,216,10957.4,192,4906.5,24,6060.9,2
182,2015,6,3,20150603,217,18516,193,4906.6,24,13609.4,2
183,2015,6,4,20150604,221,31218.2,195,4906.8,26,26311.4,2
184,2015,6,5,20150605,221,31099.3,196,4906.9,25,26192.4,2
185,2015,6,6,20150606,225,33216.7,200,4909.4,25,28307.3,2
216,2015,6,7,20150607,230,42121.9,205,4919.6,25,37202.3,2
217,2015,6,8,20150608,232,50762.1,207,4919.8,25,45842.3,2
218,2015,6,9,20150609,234,50822.2,208,4929.8,26,45892.4,2
219,2015,6,10,20150610,235,50898.2,207,4919.8,28,45978.4,2
220,2015,6,11,20150611,235,59207.2,207,4919.8,28,54287.4,2
221,2015,6,12,20150612,237,59880.4,209,4920,28,54960.4,2
222,2015,6,13,20150613,241,59756.8,213,4920.4,28,54836.4,2
285,2015,6,14,20150614,248,59218.6,218,4920.9,29,54297.7,2
286,2015,6,15,20150615,256,66294.1,224,11818.3,30,54475.7,3
287,2015,6,16,20150616,265,68796.3,233,14127.5,30,54668.7,3
288,2015,6,17,20150617,280,79744.1,237,15095,42,64649.1,4
289,2015,6,18,20150618,287,89820.1,242,21032.4,44,68787.6,4
290,2015,6,19,20150619,288,115104.7,243,25270.8,44,89833.9,4
2034,2015,6,20,20150620,327,130314.4,251,19987.3,73,110326.9,5
291,2015,6,21,20150621,394,178035,269,30427.6,123,147607,5
293,2015,6,22,20150622,445,229444.8,262,32872.1,177,196569.4,5
294,2015,6,23,20150623,504,328124.2,266,40493,229,285626,5
295,2015,6,24,20150624,545,427880.9,264,37249.3,276,390481.4,5
1946,2015,6,25,20150625,562,624496,265,48426.8,289,572953.8,5
1947,2015,6,26,20150626,594,921716.4,269,49925,316,863691,5
1948,2015,6,27,20150627,604,1189837.3,269,30730.3,326,1151006.6,5
1949,2015,6,28,20150628,605,1415163.7,270,30124.4,326,1376938.9,5
1950,2015,6,29,20150629,612,1912561.4,270,30121.5,335,1877439.6,5
1951,2015,6,30,20150630,610,1613140.6,269,30120.5,334,1578019.8,5
1952,2015,7,1,20150701,617,1884759.8,272,30093.5,339,1854666,5
1961,2015,7,2,20150702,621,2128750.4,272,30093.5,343,2098656.6,5
1953,2015,7,3,20150703,627,2227519.8,275,30093.8,346,2197425.7,5
1954,2015,7,4,20150704,629,2374755.5,277,30094.2,346,2344661,5
1955,2015,7,5,20150705,635,2581507.9,278,30094.5,351,2551413.1,5
1956,2015,7,6,20150706,640,2950571.9,280,30102.6,354,2920469,5
1957,2015,7,7,20150707,649,3107894.5,281,29851.4,362,3078042.8,5
1962,2015,7,8,20150708,650,3237958.8,282,29851.5,362,3208107,5
1963,2015,7,9,20150709,652,3510549.7,283,30120.8,363,3480428.6,5
1958,2015,7,10,20150710,655,3813380.1,286,30123.2,363,3783256.6,5
1959,2015,7,11,20150711,661,3912759.2,287,30133.3,367,3882625.5,5
1960,2015,7,12,20150712,665,4182806.9,290,30139.9,368,4152666.6,5
1964,2015,7,13,20150713,671,4447182.2,291,30140,373,4417041.8,5
1965,2015,7,14,20150714,673,4725264.4,291,30140,375,4695124,4
1966,2015,7,15,20150715,679,4705226.6,295,30140.4,377,4675085.8,4
1967,2015,7,16,20150716,682,4854924.8,296,30139,381,4824785.6,4
1968,2015,7,17,20150717,689,4778637.7,300,30139.4,384,4748498.1,4
1969,2015,7,18,20150718,692,4698861.3,302,30139.6,385,4668721.5,3
1970,2015,7,19,20150719,696,4676453.7,302,30137.3,389,4646316.2,3
1971,2015,7,20,20150720,701,4745580.7,303,30136.9,393,4715443.6,3
1972,2015,7,21,20150721,705,4781263.2,304,30127.1,396,4751135.9,3
1973,2015,7,22,20150722,708,4758317.9,307,25650.4,396,4732667.3,3
1974,2015,7,23,20150723,710,4760134.1,311,26186.2,394,4733947.7,3
1975,2015,7,24,20150724,715,4768759.7,311,22349.2,399,4746412.9,3
1976,2015,7,25,20150725,722,4791160.2,309,28390.7,407,4762769,3
1977,2015,7,26,20150726,723,4746077.6,309,22282.2,408,4723795.1,3
1978,2015,7,27,20150727,725,4719957.2,310,22282.3,409,4697674.6,3
1979,2015,7,28,20150728,727,4735387.3,311,22282.4,410,4713104.6,2
1980,2015,7,29,20150729,729,4723263.4,313,25882.6,410,4697380.5,2
1981,2015,7,30,20150730,729,4748841.8,312,21747.2,411,4727094.4,2
1982,2015,7,31,20150731,731,4810715.3,313,21747.3,412,4788967.8,2
1983,2015,8,1,20150801,732,4829486.2,313,21747.3,413,4807738.7,2
1984,2015,8,2,20150802,735,4916803.8,315,21747.5,413,4895056.1,2
1985,2015,8,3,20150803,736,4947814.3,316,21747.6,413,4926066.3,2
1986,2015,8,4,20150804,740,4948246.3,320,21748.2,413,4926497.7,2
1987,2015,8,5,20150805,741,4979513.3,321,21748.3,413,4957766.6,2
1988,2015,8,6,20150806,743,4933439.7,323,21748.5,412,4911690.8,2
1989,2015,8,7,20150807,743,5013053.4,322,21289.3,414,4991763.7,2
1990,2015,8,8,20150808,745,5025114.9,324,21289.5,414,5003825,2
1991,2015,8,9,20150809,749,5036394.7,325,21582.3,417,5014812,2
1992,2015,8,10,20150810,749,5082949.3,325,21582.3,417,5061366.6,2
1993,2015,8,11,20150811,745,5098829.9,325,21582.3,417,5077247.6,2
1994,2015,8,12,20150812,745,5098832.9,325,21582.3,417,5077250.6,1
1995,2015,8,13,20150813,745,5100728.2,325,21582.3,417,5079145.9,1
1996,2015,8,14,20150814,747,5100835.4,327,21712.9,417,5079122.5,1
1997,2015,8,17,20150817,747,5126812.2,327,21712.9,417,5105099.3,1
1998,2015,8,19,20150819,747,5129073.4,327,21712.9,417,5107360.5,1
1999,2015,8,20,20150820,747,5129076.4,327,21712.9,417,5107363.5,1
2000,2015,8,21,20150821,748,5164379.8,328,21713,417,5142666.8,1
2001,2015,8,22,20150822,748,5165187.6,328,21713,417,5143474.6,1
2002,2015,8,23,20150823,748,5165138.4,328,21715,417,5143423.4,1
2003,2015,8,24,20150824,751,5165339.7,331,21715.3,417,5143624.4,1
2004,2015,8,25,20150825,752,5168617.7,332,21715.3,417,5146902.3,1
2005,2015,8,26,20150826,752,5168617.7,332,21715.4,417,5146902.3,1
2008,2015,8,27,20150827,753,5168713.5,333,21759.3,417,5146954.2,1
2007,2015,8,28,20150828,755,5168714.7,335,21759.7,417,5146955,1
2011,2015,8,29,20150829,757,5173815,337,26959.8,417,5144855.2,1
2006,2015,8,29,20150829,757,5173815,337,26959.8,417,5146855.2,1
2010,2015,8,30,20150830,758,5173905.1,338,27049.8,417,5146855.3,1
2009,2015,8,31,20150831,759,5173739.6,339,27102.3,417,5146637.3,1
2012,2015,9,1,20150901,761,5174425.5,341,27102.5,417,5147323,1
2013,2015,9,2,20150902,762,5174428.7,342,27102.8,417,5147325.9,1
2014,2015,9,3,20150903,768,5174032.3,348,26706.4,417,5147325.9,1
2015,2015,9,4,20150904,768,5174032.3,348,26706.4,417,5147325.9,1
2016,2015,9,5,20150905,768,5174026.3,348,26700.4,417,5147325.9,1
2017,2015,9,6,20150906,768,5174026.3,348,26700.4,417,5147325.9,1
2018,2015,9,8,20150908,768,5174026.3,348,26700.4,417,5147325.9,1
2019,2015,9,9,20150909,767,5191746.4,349,26700.5,415,5165045.9,1
2020,2015,9,10,20150910,769,5161746.5,351,26700.6,415,5165045.9,1
2021,2015,9,11,20150911,769,5191746.4,351,26700.7,415,5165045.7,1
2022,2015,9,12,20150912,769,5148160.7,351,26700.7,415,5121460,1
2023,2015,9,13,20150913,769,5148160.7,351,26700.7,415,5121460,1
2024,2015,9,14,20150914,769,5148260.7,351,26700.7,415,5121460,1
2025,2015,9,15,20150915,769,5148260.7,351,26700.7,415,5121460,1
2026,2015,9,16,20150916,769,5148177.6,350,26696.6,416,5121480.8,1
2027,2015,9,17,20150917,769,5148177.6,350,26696.6,416,5121480.8,1
2028,2015,9,18,20150918,769,5148177.6,350,26696.6,416,5121480.8,1
2029,2015,9,21,20150921,769,5148156.8,350,26696.6,416,5121460,1
2030,2015,9,22,20150922,767,5148156.6,350,26696.6,416,5121460,1
2031,2015,9,23,20150923,767,5148157.1,350,26696.6,416,5121460.5,1
2032,2015,9,24,20150924,768,5148022.3,351,26696.7,416,5121325.6,1
2033,2015,9,25,20150925,768,5148022.3,351,26696.7,416,5121325.6,1
2035,2016,2,23,20160223,1,2,1,2,,,1
2036,2016,2,24,20160224,1,1,1,1,,,1
2037,2016,2,25,20160225,3,1.2,3,1.2,,,1
2038,2016,3,1,20160301,4,1.3,4,1.3,,,1
2039,2016,3,2,20160302,4,1.3,4,1.3,,,1
2040,2016,3,4,20160304,4,1.3,4,1.3,,,1
2041,2016,3,7,20160307,4,1.3,4,1.3,,,1
2042,2016,3,8,20160308,5,1.5,5,1.5,,,1
2047,2016,3,9,20160315,9,2.4,9,2.4,,,1
2043,2016,3,9,20160309,6,1.7,6,1.7,,,1
2044,2016,3,10,20160310,6,1.7,6,1.7,,,1
2045,2016,3,11,20160311,7,2.2,7,2.2,,,1
2046,2016,3,14,20160314,9,2.4,9,2.4,,,1
2048,2016,3,16,20160316,9,2.4,9,2.4,,,1
2049,2016,3,21,20160321,11,2.7,11,2.7,,,1
2050,2016,3,25,20160325,11,2.7,11,2.7,,,1
2055,2016,3,28,20160328,11,2.7,11,2.7,,,1
2051,2016,3,28,20160328,11,2.7,11,2.7,,,1
2056,2016,4,4,20160404,12,3.8,12,3.8,,,1
2057,2016,4,5,20160405,13,3.9,13,3.9,,,1
2058,2016,4,6,20160406,14,4,14,4,,,1
2059,2016,4,7,20160407,14,4,14,4,,,1
2060,2016,4,8,20160408,18,8.1,18,8.1,,,1
2061,2016,4,18,20160418,44,53.8,44,53.8,,,1
2062,2016,4,19,20160419,47,54.1,47,54.1,,,1
2063,2016,4,20,20160420,49,84.2,49,84.2,,,1
2064,2016,4,21,20160421,52,88.4,52,88.4,,,1
2065,2016,4,22,20160422,58,89.2,58,89.2,,,1
2066,2016,4,25,20160425,68,91.5,68,91.5,,,1
2067,2016,4,26,20160426,71,91.9,71,91.9,,,1
2068,2016,4,27,20160427,74,100.1,74,100.1,,,1
2069,2016,4,28,20160428,77,105.8,77,105.8,,,1
2070,2016,4,29,20160429,77,105.8,77,105.8,,,1
2071,2016,5,2,20160502,87,147.7,87,147.7,,,1
2072,2016,5,3,20160503,90,148,90,148,,,1
2073,2016,5,4,20160504,93,248.2,1,100,,,1
2074,2016,5,5,20160505,99,463.6,2,100.1,,,2
2075,2016,5,6,20160506,104,1081,102,973,2,108,2
2076,2016,5,9,20160509,109,1081.5,107,973.5,2,108,2
2077,2016,5,10,20160510,110,1081.5,108,973.8,2,108,2
2078,2016,5,11,20160511,112,1085,110,977,2,108,2
2053,2016,5,12,20160512,118,1103.8,116,995.8,2,108,2
2052,2016,5,13,20160513,124,2957.1,122,2849.1,2,108,2
2054,2016,5,14,20160514,124,2961.2,122,2853.2,2,108,2
2081,2016,5,15,20160515,127,3589.5,125,3481.5,2,108,2
2082,2016,5,16,20160516,132,3601.2,128,3481.8,4,119.4,2
2083,2016,5,17,20160517,134,3603,129,3483.1,5,119.9,2
2084,2016,5,18,20160518,137,3604.2,132,3484.3,5,119.9,2
2085,2016,5,19,20160519,136,3604.5,131,3484.6,5,119.9,2
2086,2016,5,20,20160520,141,3644.8,136,3524.9,5,119.9,2
2087,2016,5,21,20160521,141,3688,136,3568.1,5,119.9,2
2088,2016,5,22,20160522,142,3689.1,137,3569.2,5,119.9,2
2089,2016,5,23,20160523,144,3689.3,139,3569.4,5,119.9,2
2090,2016,5,24,20160524,147,3689.6,142,3569.7,5,119.9,2
2091,2016,5,25,20160525,150,3689.9,145,3570,5,119.9,2
2092,2016,5,26,20160526,154,3690.3,149,3570.4,5,119.9,2
2093,2016,5,27,20160527,160,3691.1,155,3571.2,5,119.9,2
2094,2016,5,28,20160528,166,3716.6,161,3596.7,5,119.9,2
2095,2016,5,29,20160529,173,3717.4,168,3597.5,5,119.9,2
2096,2016,5,30,20160530,191,5749,183,3599,8,2150,2
2097,2016,5,31,20160531,194,6279.3,186,3599.3,8,2680,2
2098,2016,6,1,20160601,199,11912.8,190,3602.5,9,8310.3,2
2099,2016,6,2,20160602,206,14583.1,196,3604.2,10,10978.9,2
2100,2016,6,3,20160603,211,14605.4,199,3604.2,12,11000.9,2
2101,2016,6,4,20160604,217,14669,202,3604.8,15,11064.2,2
2103,2016,6,5,20160605,220,18930.2,204,3605,16,15325.2,2
2104,2016,6,6,20160606,221,18990.2,205,3665,16,15325.2,2
2105,2016,6,7,20160607,222,19435.3,205,3691,17,15744.3,2
2106,2016,6,8,20160608,223,22782,207,3708.4,16,19073.6,2
2107,2016,6,9,20160609,221,31298.8,207,3725.4,16,27573.6,2
2108,2016,6,10,20160610,222,39471.9,208,3730.5,16,35741.6,2
2109,2016,6,11,20160611,227,40790.2,213,4905.8,16,35884.6,2
2110,2016,6,12,20160612,229,42786.7,215,6902.3,16,35884.6,2
2111,2016,6,13,20160613,229,42898.1,214,7011.7,17,35886.6,2
2112,2016,6,14,20160614,233,43432.3,218,7545.9,17,35886.6,2
2113,2016,6,15,20160615,236,44664.5,221,8778.1,17,35886.6,2
2114,2016,6,16,20160616,246,45093.6,231,9207.2,17,35886.6,2
2115,2016,6,17,20160617,249,45551,234,9207.6,17,36343.6,2
2116,2016,6,18,20160618,257,50234.3,238,9865.7,21,40368.8,2
2117,2016,6,19,20160619,261,88447.4,240,10336.8,23,78110.8,2
2119,2016,6,20,20160620,261,88732.4,240,10336.8,23,78395.8,2
2120,2016,6,21,20160621,261,88767.4,240,10336.8,23,78430.8,2
2121,2016,6,22,20160622,262,88609.5,241,10178.9,23,78430.8,2
2122,2016,6,23,20160623,263,93217.3,242,10087,23,83130.5,2
2123,2016,6,24,20160624,266,93387.5,245,10087.2,23,83300.5,2
2126,2016,6,25,20160625,268,93390.7,244,10087.3,25,83303.6,2
2124,2016,6,26,20160626,287,93579.9,244,10087.3,41,83489.7,2
2125,2016,6,27,20160627,324,100607.6,246,10087.5,78,90520.3,2
2127,2016,6,28,20160628,329,105747.3,247,10087.6,82,95659.9,2
2128,2016,6,29,20160629,339,105664.8,254,8552.4,84,97112.5,2
2129,2016,6,30,20160630,343,110956.7,257,8552.7,86,102404.2,2
2130,2016,7,1,20160701,344,110439,257,8557,89,101882.2,2
2131,2016,7,2,20160702,345,124908.5,257,8573.6,91,116336.1,2
2132,2016,7,3,20160703,349,129469.6,257,8573.6,94,120896.2,2
2133,2016,7,4,20160704,354,129580.3,259,8693.8,96,120886.6,2
2134,2016,7,5,20160705,355,129863.1,259,8612.8,98,121250.5,2
2118,2016,7,6,20160706,359,132829.4,259,8612.8,102,124216.8,2
2135,2016,7,7,20160707,361,133114.7,261,8612.9,102,124501.5,2
2136,2016,7,8,20160708,362,133423,260,8612.9,104,124784,2
2137,2016,7,9,20160709,361,133559,261,8609.8,102,124950,2
2138,2016,7,10,20160710,363,134310.6,261,8609.8,104,125701,2
2139,2016,7,11,20160711,365,134435.8,263,8611.5,103,125824.4,2
2140,2016,7,12,20160712,366,152662.6,263,8611.5,104,144051,2
2142,2016,7,13,20160713,407,135593.9,267,8615.4,141,126979.2,2
2141,2016,7,13,20160713,370,138835.2,266,8614.8,105,130220.5,2
2143,2016,7,14,20160714,407,135593.9,267,8615.4,141,126979.2,2
2144,2016,7,15,20160715,449,196913.7,272,8616.1,177,188289.4,2
2145,2016,7,16,20160716,481,299632,272,8645.5,212,290987.4,2
2146,2016,7,17,20160717,486,350197.8,218,8700.3,218,341498.6,2
2147,2016,7,18,20160718,491,382928.1,275,8730.5,221,374198.2,2
2148,2016,7,19,20160719,502,393368.6,279,8750.9,222,384617.6,2
2149,2016,7,20,20160720,507,425700,283,9041.3,222,416658.6,2
2150,2016,7,21,20160721,510,446938.9,283,9533.3,225,437405.5,2
2151,2016,7,22,20160722,512,451303,284,9533.4,227,441769.6,2
2152,2016,7,23,20160723,509,453804.8,284,9506.4,225,444298.4,2
2153,2016,7,24,20160724,511,452235,286,9469.6,225,442765.4,2
2154,2016,7,25,20160725,514,463400.5,286,9469.6,228,453930.9,2
2155,2016,7,26,20160726,516,485979.2,287,9469.7,229,476509.5,2
2156,2016,7,27,20160727,515,486589.5,287,9469.7,228,477119.8,2
2157,2016,7,28,20160728,515,487340,287,9469.8,228,477870.2,2
2158,2016,7,29,20160729,518,486701.6,289,9469.9,229,477231.7,1
2159,2016,7,30,20160730,517,486701.5,289,9469.9,228,477231.6,1
2160,2016,7,31,20160731,519,486701.9,291,9470.1,228,477231.8,1
2161,2016,8,1,20160801,520,486702,292,9470.2,228,477231.8,1
2162,2016,8,2,20160802,521,492710.6,293,9470.3,228,483240.3,1
2163,2016,8,3,20160803,521,493516,293,9475.3,228,484040.7,1
2164,2016,8,4,20160804,521,498949.2,293,9475.3,228,489473.9,1
2165,2016,8,5,20160805,521,498949.2,293,9475.3,228,489473.9,1
2166,2016,8,6,20160806,520,499067.6,293,9492.8,227,489574.8,1
2167,2016,8,7,20160807,521,499067.7,294,9492.9,227,489574.8,1
2168,2016,8,8,20160808,522,499067.8,295,9493,227,489574.8,1
2169,2016,8,9,20160809,523,499211.9,296,9498.1,227,489713.8,1
2170,2016,8,10,20160810,524,497405.7,297,9498.2,227,487907.5,1
2171,2016,8,11,20160811,525,497543.3,298,9498.3,227,488045,1
2172,2016,8,12,20160812,525,497539.1,298,9498.2,227,488040.9,1
2173,2016,8,15,20160815,526,498468.8,298,9498.3,228,488970.5,1
2174,2016,8,16,20160816,527,498559.1,299,9498.4,228,489060.7,1
2175,2016,8,17,20160817,529,498561.3,300,9498.6,228,489060.7,1
2176,2016,8,18,20160818,530,499628.7,302,9503.7,228,490125,1
2177,2016,8,19,20160819,534,499716.8,306,9506.3,228,490210.5,1
2178,2016,8,22,20160822,536,499719.9,308,9509.4,228,490201.5,1
2179,2016,8,23,20160823,536,499719.7,308,9509.4,228,490210.3,1
2180,2016,8,24,20160824,536,499720.3,308,9509.4,228,490210.9,1
2181,2016,8,25,20160825,536,499720.6,308,9509.4,228,490211.2,1
2182,2016,8,26,20160826,536,499720.6,308,9509.4,228,490211.2,1
2183,2016,8,29,20160829,536,499720.6,308,9509.4,228,490211.2,1
2184,2016,8,30,20160830,539,499720.9,311,9509.7,228,490211.2,1
2185,2016,8,31,20160831,542,499718.9,314,9507.7,228,490211.2,1
2186,2016,9,1,20160901,542,499718.9,314,9507.7,228,490211.2,1
2187,2016,9,2,20160902,543,499727,315,9515.8,228,490211.2,1
2188,2016,9,6,20160906,549,499868.6,320,9577.4,229,490291.2,1
2189,2016,9,7,20160907,549,499868.7,321,9657.5,228,490211.2,1
2190,2016,9,8,20160908,549,499822.7,321,9611.5,228,490211.2,1
2191,2016,9,9,20160909,548,499822.6,321,9611.5,227,490211.1,1
2192,2016,9,12,20160912,550,499824.7,323,9613.6,227,490211.1,1
2193,2016,9,13,20160913,550,499832.3,323,9621.2,227,490211.1,1
2194,2016,9,14,20160914,550,499823.3,323,9621.2,227,490211.1,1
2195,2016,9,15,20160915,550,499586.3,323,9613.6,227,489972.7,1
2196,2016,9,16,20160916,551,499586.5,324,9613.8,227,489972.7,1
2231,2016,9,19,20160916,551,499586.5,324,9613.8,227,489972.7,1
2232,2016,9,20,20160920,552,499586.9,325,9613.9,227,489973,1
2233,2016,9,21,20160921,554,499587.1,327,9614.1,227,489973,1
2234,2016,9,22,20160922,556,499587.3,329,9614.3,227,489973,1
2235,2016,9,23,20160923,556,500092.5,329,9616.3,227,490476.2,1
2236,2016,9,26,20160926,557,500093.7,330,9617.5,227,490476.2,1
2237,2016,9,27,20160927,558,500094.8,331,9618.6,227,490476.2,1
2238,2016,9,28,20160928,558,500094.6,331,9618.6,227,490476,1
2239,2016,9,29,20160929,558,500094.6,331,9618.6,227,490476,1
2240,2016,11,2,20161102,573,500794.2,345,10067.8,228,490726.4,1
2198,2017,1,9,20170109,1,0.1,,,1,0.1,1
2199,2017,2,17,20170217,2,0.2,1,0.1,1,0.1,1
2200,2017,3,7,20170307,3,0.3,2,0.2,1,0.1,1
2202,2017,3,13,20170313,2,0.2,1,0.1,1,0.1,1
2203,2017,3,14,20170314,3,0.3,2,0.2,1,0.1,1
2201,2017,3,15,20170315,4,0.4,3,0.3,1,0.1,1
2204,2017,3,16,20170316,4,0.4,3,0.3,1,0.1,1
2205,2017,3,21,20170321,4,0.4,3,0.3,1,0.1,1
2206,2017,3,22,20170322,4,0.4,3,0.3,1,0.1,1
2207,2017,3,27,20170327,5,0.5,4,0.4,1,0.1,1
2208,2017,3,28,20170328,5,0.5,4,0.4,1,0.1,1
2209,2017,4,4,20170404,6,0.6,5,0.5,1,0.1,1
2210,2017,4,7,20170407,8,0.8,7,0.7,1,0.1,1
2211,2017,4,13,20170413,8,0.8,7,0.7,1,0.1,1
2212,2017,4,19,20170419,14,1801.4,12,1801.2,1,0.1,1
2213,2017,4,20,20170420,18,1986,17,1985.9,1,0.1,1
2214,2017,4,21,20170421,24,1989,23,1988.9,1,0.1,1
2215,2017,4,24,20170424,31,1991.1,29,1990.9,1,0.1,1
2216,2017,4,25,20170425,34,1991.5,33,1991.4,1,0.1,1
2217,2017,4,26,20170426,37,1992.6,36,1992.5,1,0.1,1
2218,2017,4,27,20170427,40,2002.8,39,2002.7,1,0.1,1
2219,2017,4,28,20170428,41,2002.9,40,2002.8,1,0.1,1
2220,2017,5,1,20170501,43,2003.4,42,2003.3,1,0.1,1
2221,2017,5,2,20170502,46,2004.4,45,2004.3,1,0.1,1
2222,2017,5,3,20170503,49,2004.7,48,2004.6,1,0.1,1
2223,2017,5,4,20170504,52,2006,51,2005.9,1,0.1,1
2224,2017,5,5,20170505,55,2031.2,54,2031.1,1,0.1,1
2225,2017,5,8,20170508,63,2043.2,62,2043.1,1,0.1,1
2226,2017,5,9,20170509,68,2043.7,67,2043.6,1,0.1,1
2227,2017,5,10,20170510,70,2043.9,69,2043.8,1,0.1,1
2228,2017,5,11,20170511,75,2044.6,74,2044.5,1,0,1
2241,2017,5,12,20170512,86,2136.7,85,2136.6,1,0.1,1
2244,2017,5,13,20170513,87,2137,85,2136.6,2,0.4,1
2289,2017,5,14,20170514,89,2176.1,86,2136.7,3,39.4,1
2290,2017,5,15,20170515,90,2177.1,87,2137.7,3,39.4,1
2291,2017,5,16,20170516,90,2177.1,87,2137.7,3,39.4,1
2292,2017,5,17,20170517,98,2182.5,95,2143.1,3,39.4,1
2293,2017,5,18,20170518,104,2231.7,101,2192.3,3,39.4,1
2294,2017,5,19,20170519,105,2231.8,102,2192.4,3,39.4,1
2295,2017,5,20,20170520,108,2235.3,105,2195.9,3,39.4,1
2296,2017,5,21,20170521,109,2235.4,106,2196,3,39.4,1
2297,2017,5,22,20170522,110,2250.4,106,2196,4,54.4,1
2298,2017,5,23,20170523,112,2250.6,107,2196.1,4,54.4,1
2299,2017,5,24,20170524,113,2250.8,109,2196.4,4,54.4,1
2300,2017,5,25,20170525,115,2251,111,2196.6,4,54.4,1
2301,2017,5,26,20170526,115,2298,111,2196.6,4,101.4,1
2302,2017,5,27,20170527,116,2298.1,112,2196.7,4,101.4,1
2303,2017,5,28,20170528,118,2258.7,114,2196.9,4,61.8,1
2304,2017,5,29,20170529,121,2261,117,2199.2,4,61.8,1
2306,2017,5,30,20170530,121,2261,117,2199.2,4,61.8,1
2307,2017,5,31,20170531,122,2261.1,118,2199.3,4,61.8,1
2308,2017,6,1,20170601,125,2422,121,2360.2,4,61.8,1
2309,2017,6,2,20170602,129,3238.2,125,3176.4,4,61.8,2
2310,2017,6,3,20170603,131,3775.4,127,3676,4,99.4,2
2311,2017,6,4,20170604,136,4605.1,130,3677.7,6,927.4,2
2312,2017,6,5,20170605,149,5152.2,132,3535.1,17,1617.1,2
2313,2017,6,6,20170606,152,14013.5,134,3527.3,18,10486.2,2
2314,2017,6,7,20170607,179,35460.8,138,3527.8,41,31932.9,2
2315,2017,6,8,20170608,184,51901.1,140,3528,44,46872.1,2
2316,2017,6,9,20170609,194,85960.2,143,3528.3,51,82431.9,2
2317,2017,6,10,20170610,195,111608.8,144,3543.3,52,108944.8,2
2318,2017,6,11,20170611,198,124714,146,3547.4,53,122045.9,2
2319,2017,6,12,21070612,198,124735.7,146,3551.9,53,122063.1,2
2320,2017,6,13,20170613,198,125618.7,146,3551.9,53,122066.8,2
2321,2017,6,14,20170614,201,134301.3,148,3552.1,53,130749.2,2
2322,2017,6,15,20170615,201,139772.7,149,3553.9,53,136218.8,2
2323,2017,6,16,20170616,205,141503.7,151,3555,54,137948.7,2
2324,2017,6,17,20170617,211,148485.2,154,4561.4,58,143923.8,2
2325,2017,6,18,20170618,217,150525.2,156,6065.3,61,144459.9,2
2326,2017,6,19,20170619,218,153182.1,156,6065.3,62,147096.8,2
2327,2017,6,20,20170620,221,153541.5,157,6067.2,63,147474.2,2
2328,2017,6,21,20170621,224,154186.7,158,6367.3,65,147819.3,2
2329,2017,6,22,20170622,224,153902.6,157,6367.2,67,147535.4,2
2330,2017,6,23,20170623,227,153997.6,157,6367.2,70,147630.4,2
2331,2017,6,24,20170624,229,155210.1,157,6367.2,72,148842.9,2
2332,2017,6,25,20170625,229,155548.5,157,6367.2,72,149181.3,2
2333,2017,6,26,20170626,231,156939.7,159,6407.7,73,150532,2
2334,2017,6,27,20170627,236,158155.9,161,6467.9,76,151688,2
2335,2017,6,28,20170628,241,164834.5,163,6468.1,79,158366.4,2
2336,2017,6,29,20170629,249,166971.3,164,6472.3,86,160499,2
2337,2017,6,30,20170630,253,176000.6,165,5895.5,89,170090.1,2
2338,2017,7,1,20170701,254,180715.7,165,5895.5,90,174820.2,2
2339,2017,7,2,20170702,255,189592.6,165,5895.5,91,183697.1,2
2340,2017,7,3,20170703,262,208372.3,167,5895.8,96,202476.5,2
2341,2017,7,4,20170704,266,213484,167,5895.7,100,207588.3,2
